opportunity_id,sales_agent,manager,account,product,product_series,industry,sales_region,office_location,deal_stage,is_won,engage_date,close_date,estimated_amount,revenue,employees,account_age_at_engage,is_subsidiary,log_company_revenue,log_employee_count,engage_month,engage_quarter,engage_year
HBIQF55L,Darcel Schlecht,Melvin Marxen,Cancity,GTX Pro,GTX,Retail,Central,United States,Won,1,2017-04-14,2017-08-14,4821,718.62,2448.0,16.0,0,6.578723294908609,7.803435056952168,Apr,Q2,2017
V5XB0UPL,Darcel Schlecht,Melvin Marxen,Warephase,GTX Pro,GTX,Services,Central,United States,Won,1,2017-04-14,2017-06-02,4821,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Apr,Q2,2017
QW9JMUTD,Darcel Schlecht,Melvin Marxen,Finhigh,MG Special,MG,Finance,Central,United States,Won,1,2017-04-14,2017-04-22,55,1102.43,1759.0,11.0,0,7.00617878915823,7.473069088032197,Apr,Q2,2017
7ODLTF4W,Elease Gluck,Celia Rouche,J-Texon,GTX Basic,GTX,Retail,West,United States,Won,1,2017-04-14,2017-04-16,550,1388.67,3583.0,28.0,0,7.2368215878665625,8.18423477409482,Apr,Q2,2017
RUCPPMPY,Elease Gluck,Celia Rouche,Zoomit,MG Advanced,MG,Entertainment,West,United States,Won,1,2017-04-14,2017-06-16,3393,324.19,978.0,25.0,0,5.7844096268933525,6.88653164253051,Apr,Q2,2017
SJHD5TFA,Gladys Colclough,Melvin Marxen,Globex Corporation,GTX Basic,GTX,Technology,Central,Norway,Lost,0,2017-04-14,2017-06-16,550,1223.72,2497.0,17.0,0,7.110467525423826,7.823245690685523,Apr,Q2,2017
2B0QVPBT,Gladys Colclough,Melvin Marxen,Stanredtax,MG Special,MG,Finance,Central,United States,Won,1,2017-04-14,2017-04-15,55,1698.2,3798.0,30.0,0,7.43791283104762,8.242493153187626,Apr,Q2,2017
YIZ1VQ3U,Hayden Neloms,Celia Rouche,Hottechi,MG Advanced,MG,Technology,West,Korea,Lost,0,2017-04-14,2017-04-15,3393,8170.38,16499.0,20.0,0,9.008393084238966,9.711115659888671,Apr,Q2,2017
FMNSL9TP,Hayden Neloms,Celia Rouche,Scotfind,MG Advanced,MG,Software,West,United States,Won,1,2017-04-14,2017-04-24,3393,6354.87,16780.0,21.0,1,8.757134074332273,9.728002573001161,Apr,Q2,2017
8ZU8D508,James Ascencio,Summer Sewald,Faxquote,GTX Basic,GTX,Telecommunications,West,United States,Won,1,2017-04-14,2017-05-29,550,1825.82,5595.0,22.0,1,7.510332029356891,8.629807335785372,Apr,Q2,2017
NVDVFYGE,Jonathan Berthelot,Melvin Marxen,Zumgoity,GTX Basic,GTX,Medical,Central,United States,Won,1,2017-04-14,2017-04-25,550,441.08,1210.0,33.0,0,6.091490861175107,7.099201743553092,Apr,Q2,2017
QQH0YV1W,Jonathan Berthelot,Melvin Marxen,Treequote,MG Special,MG,Telecommunications,Central,United States,Won,1,2017-04-14,2017-04-24,55,5266.09,8595.0,29.0,1,8.569233306863506,9.059052257762401,Apr,Q2,2017
IUNX2OMX,Kami Bicknell,Summer Sewald,J-Texon,GTX Basic,GTX,Retail,West,United States,Lost,0,2017-04-14,2017-04-15,550,1388.67,3583.0,28.0,0,7.2368215878665625,8.18423477409482,Apr,Q2,2017
6WODV6KD,Kami Bicknell,Summer Sewald,Sunnamplex,GTX Pro,GTX,Marketing,West,Poland,Won,1,2017-04-14,2017-04-21,4821,894.37,1593.0,9.0,0,6.797237040666615,7.374001859350161,Apr,Q2,2017
RTZFPWVN,Maureen Marcano,Summer Sewald,Hottechi,GTX Plus Pro,GTX,Technology,West,Korea,Lost,0,2017-04-14,2017-04-19,5482,8170.38,16499.0,20.0,0,9.008393084238966,9.711115659888671,Apr,Q2,2017
VYDCTUAU,Maureen Marcano,Summer Sewald,Blackzim,MG Advanced,MG,Retail,West,United States,Lost,0,2017-04-14,2017-04-16,3393,497.11,1588.0,8.0,0,6.210820936167614,7.370860166536716,Apr,Q2,2017
KYFONJP5,Rosie Papadopoulos,Cara Losch,Silis,GTX Pro,GTX,Medical,East,United States,Won,1,2017-04-14,2017-06-16,4821,2818.38,6290.0,23.0,0,7.944272281603784,8.74687531957003,Apr,Q2,2017
ANXSK3QV,Vicki Laflamme,Celia Rouche,Hottechi,MG Special,MG,Technology,West,Korea,Won,1,2017-04-14,2017-04-20,55,8170.38,16499.0,20.0,0,9.008393084238966,9.711115659888671,Apr,Q2,2017
7I6OHUE4,Anna Snelling,Dustin Brinkmann,Statholdings,GTX Plus Basic,GTX,Employment,Central,United States,Lost,0,2017-04-15,2017-04-23,1096,291.27,586.0,20.0,0,5.677678032570093,6.375024819828097,Apr,Q2,2017
AY9NWO78,Anna Snelling,Dustin Brinkmann,Statholdings,MG Special,MG,Employment,Central,United States,Lost,0,2017-04-15,2017-04-20,55,291.27,586.0,20.0,0,5.677678032570093,6.375024819828097,Apr,Q2,2017
BEP06EN5,Anna Snelling,Dustin Brinkmann,Statholdings,GTX Plus Pro,GTX,Employment,Central,United States,Won,1,2017-04-15,2017-04-16,5482,291.27,586.0,20.0,0,5.677678032570093,6.375024819828097,Apr,Q2,2017
8H95X3AP,Boris Faz,Rocco Neubert,Iselectrics,GTX Plus Pro,GTX,Technology,East,United States,Won,1,2017-04-15,2017-04-24,5482,527.11,1428.0,6.0,1,6.26930459534122,7.264730177929867,Apr,Q2,2017
P7LVKDC9,Cecily Lampkin,Dustin Brinkmann,Hottechi,GTX Plus Basic,GTX,Technology,Central,Korea,Won,1,2017-04-15,2017-06-27,1096,8170.38,16499.0,20.0,0,9.008393084238966,9.711115659888671,Apr,Q2,2017
QRVHBQSF,Donn Cantrell,Rocco Neubert,Ganjaflex,MG Special,MG,Retail,East,Japan,Won,1,2017-04-15,2017-04-16,55,5158.71,17479.0,22.0,0,8.548635655345855,9.768812649209526,Apr,Q2,2017
8KH8XJRE,Garret Kinder,Cara Losch,Donquadtech,MG Special,MG,Technology,East,United States,Won,1,2017-04-15,2017-05-01,55,1712.68,3194.0,25.0,1,7.446398383944561,8.069342366811636,Apr,Q2,2017
YZ4AIQQR,Gladys Colclough,Melvin Marxen,Betatech,MG Advanced,MG,Medical,Central,Kenya,Lost,0,2017-04-15,2017-04-16,3393,647.18,1185.0,31.0,0,6.474168435556948,7.078341579557671,Apr,Q2,2017
R8CW1D6X,Gladys Colclough,Melvin Marxen,Gogozoom,MG Advanced,MG,Telecommunications,Central,United States,Lost,0,2017-04-15,2017-06-12,3393,86.68,187.0,10.0,1,4.473693823199706,5.236441962829949,Apr,Q2,2017
68KYNPDQ,Hayden Neloms,Celia Rouche,Lexiqvolax,GTX Plus Basic,GTX,Medical,West,United States,Lost,0,2017-04-15,2017-04-24,1096,1618.89,3889.0,13.0,0,7.390113524686469,8.266164436612492,Apr,Q2,2017
9B0HGLRU,Kami Bicknell,Summer Sewald,Fasehatice,GTX Basic,GTX,Retail,West,United States,Lost,0,2017-04-15,2017-04-21,550,4968.91,7523.0,27.0,0,8.511157010274799,8.925853190420922,Apr,Q2,2017
TN59K8NP,Kary Hendrixson,Summer Sewald,Sunnamplex,GTX Basic,GTX,Marketing,West,Poland,Lost,0,2017-04-15,2017-08-07,550,894.37,1593.0,9.0,0,6.797237040666615,7.374001859350161,Apr,Q2,2017
3OBMD08T,Moses Frase,Dustin Brinkmann,Codehow,MG Advanced,MG,Software,Central,United States,Lost,0,2017-04-15,2017-04-17,3393,2714.9,2641.0,19.0,1,7.9068786691495045,7.879291485082271,Apr,Q2,2017
5FWBETTO,Versie Hillebrand,Dustin Brinkmann,Finhigh,MG Advanced,MG,Finance,Central,United States,Won,1,2017-04-15,2017-05-19,3393,1102.43,1759.0,11.0,0,7.00617878915823,7.473069088032197,Apr,Q2,2017
UDTQF84C,Violet Mclelland,Cara Losch,Condax,GTX Basic,GTX,Medical,East,United States,Lost,0,2017-04-15,2017-04-17,550,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Apr,Q2,2017
35IRGXY3,Zane Levy,Summer Sewald,Condax,GTX Basic,GTX,Medical,West,United States,Won,1,2017-04-15,2017-05-23,550,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Apr,Q2,2017
YHRVQVPV,Zane Levy,Summer Sewald,Konex,GTX Plus Pro,GTX,Technology,West,United States,Won,1,2017-04-15,2017-04-20,5482,7708.38,13756.0,37.0,0,8.950193048278516,9.529303064460995,Apr,Q2,2017
0PGJNCD7,Anna Snelling,Dustin Brinkmann,dambase,GTX Basic,GTX,Marketing,Central,United States,Won,1,2017-04-16,2017-06-23,550,2173.98,2928.0,22.0,1,7.684774748078207,7.982416346827733,Apr,Q2,2017
7X7YIWJO,Anna Snelling,Dustin Brinkmann,Finhigh,GTX Basic,GTX,Finance,Central,United States,Won,1,2017-04-16,2017-08-03,550,1102.43,1759.0,11.0,0,7.00617878915823,7.473069088032197,Apr,Q2,2017
2IO3IJPO,Cassey Cress,Rocco Neubert,Zencorporation,GTX Pro,GTX,Technology,East,China,Won,1,2017-04-16,2017-04-27,4821,40.79,142.0,6.0,0,3.732657076459824,4.962844630259907,Apr,Q2,2017
WCSJBX3N,Cecily Lampkin,Dustin Brinkmann,Warephase,MG Advanced,MG,Services,Central,United States,Lost,0,2017-04-16,2017-06-28,3393,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Apr,Q2,2017
FCNYDFK3,Daniell Hammack,Rocco Neubert,Bubba Gump,GTX Plus Basic,GTX,Software,East,United States,Won,1,2017-04-16,2017-06-06,1096,987.39,2253.0,15.0,0,6.896077356701882,7.720461694599722,Apr,Q2,2017
3Y26MZHI,Daniell Hammack,Rocco Neubert,Donquadtech,GTX Pro,GTX,Technology,East,United States,Won,1,2017-04-16,2017-04-17,4821,1712.68,3194.0,25.0,1,7.446398383944561,8.069342366811636,Apr,Q2,2017
P0BMLVSL,Darcel Schlecht,Melvin Marxen,Codehow,GTX Pro,GTX,Software,Central,United States,Won,1,2017-04-16,2017-08-09,4821,2714.9,2641.0,19.0,1,7.9068786691495045,7.879291485082271,Apr,Q2,2017
QK5BW61U,Donn Cantrell,Rocco Neubert,Acme Corporation,MG Advanced,MG,Technology,East,United States,Won,1,2017-04-16,2017-08-05,3393,1100.04,2822.0,21.0,0,7.004010466671277,7.945555428253489,Apr,Q2,2017
J3SZACNW,Garret Kinder,Cara Losch,Sumace,GTX Plus Pro,GTX,Retail,East,Romania,Lost,0,2017-04-16,2017-04-22,5482,167.89,493.0,17.0,0,5.12924761542983,6.202535517187923,Apr,Q2,2017
5SNTPPOV,Garret Kinder,Cara Losch,Mathtouch,GTX Pro,GTX,Marketing,East,Jordan,Lost,0,2017-04-16,2017-04-18,4821,3027.46,9516.0,33.0,0,8.015809518475102,9.160834952072344,Apr,Q2,2017
D7F2AWWW,Garret Kinder,Cara Losch,Konex,GTX Pro,GTX,Technology,East,United States,Won,1,2017-04-16,2017-04-23,4821,7708.38,13756.0,37.0,0,8.950193048278516,9.529303064460995,Apr,Q2,2017
FUL5V96O,Gladys Colclough,Melvin Marxen,Domzoom,GTX Plus Basic,GTX,Entertainment,Central,United States,Won,1,2017-04-16,2017-04-22,1096,217.87,551.0,19.0,0,5.3884779462559935,6.313548046277095,Apr,Q2,2017
BWIWI1PC,Hayden Neloms,Celia Rouche,Blackzim,MG Advanced,MG,Retail,West,United States,Lost,0,2017-04-16,2017-04-22,3393,497.11,1588.0,8.0,0,6.210820936167614,7.370860166536716,Apr,Q2,2017
GYBIACTC,Jonathan Berthelot,Melvin Marxen,Scottech,GTX Basic,GTX,Marketing,Central,United States,Won,1,2017-04-16,2017-04-24,550,45.39,100.0,5.0,1,3.8370839187636525,4.61512051684126,Apr,Q2,2017
VD6BP6T2,Jonathan Berthelot,Melvin Marxen,Domzoom,MG Special,MG,Entertainment,Central,United States,Won,1,2017-04-16,2017-04-23,55,217.87,551.0,19.0,0,5.3884779462559935,6.313548046277095,Apr,Q2,2017
QA9XE19H,Kary Hendrixson,Summer Sewald,Newex,MG Advanced,MG,Services,West,Germany,Lost,0,2017-04-16,2017-04-23,3393,1012.72,3492.0,26.0,0,6.921382011896794,8.158516244806831,Apr,Q2,2017
8ZYPSX66,Maureen Marcano,Summer Sewald,Newex,GTX Basic,GTX,Services,West,Germany,Won,1,2017-04-16,2017-04-28,550,1012.72,3492.0,26.0,0,6.921382011896794,8.158516244806831,Apr,Q2,2017
0AN86YDG,Maureen Marcano,Summer Sewald,Groovestreet,GTX Plus Basic,GTX,Retail,West,United States,Won,1,2017-04-16,2017-04-24,1096,223.8,299.0,14.0,0,5.415211118019536,5.703782474656201,Apr,Q2,2017
VKXZ36VE,Moses Frase,Dustin Brinkmann,Ron-tech,GTX Basic,GTX,Medical,Central,United States,Lost,0,2017-04-16,2017-04-18,550,3922.42,6837.0,25.0,0,8.274719001401705,8.830250570199247,Apr,Q2,2017
OJYFSZ2O,Versie Hillebrand,Dustin Brinkmann,Isdom,MG Special,MG,Medical,Central,United States,Lost,0,2017-04-16,2017-04-17,55,3178.24,4540.0,15.0,0,8.064397453499982,8.420902531097951,Apr,Q2,2017
YGL1F8K1,Vicki Laflamme,Celia Rouche,Plusstrip,MG Special,MG,Entertainment,West,United States,Won,1,2017-04-16,2017-05-04,55,349.81,315.0,15.0,0,5.860244766363111,5.755742213586912,Apr,Q2,2017
C1WGTTYF,Violet Mclelland,Cara Losch,Zathunicon,MG Special,MG,Retail,East,United States,Lost,0,2017-04-16,2017-05-03,55,71.12,144.0,7.0,0,4.2783313983351166,4.976733742420574,Apr,Q2,2017
1OZWGQK9,Zane Levy,Summer Sewald,Doncon,MG Special,MG,Technology,West,United States,Lost,0,2017-04-16,2017-04-25,55,587.72,1501.0,7.0,0,6.377950688618344,7.31455283232408,Apr,Q2,2017
EXICVP8C,Anna Snelling,Dustin Brinkmann,Warephase,MG Special,MG,Services,Central,United States,Won,1,2017-04-17,2017-04-26,55,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Apr,Q2,2017
DLXFY70W,Anna Snelling,Dustin Brinkmann,Codehow,MG Advanced,MG,Software,Central,United States,Won,1,2017-04-17,2017-04-24,3393,2714.9,2641.0,19.0,1,7.9068786691495045,7.879291485082271,Apr,Q2,2017
GO7UM9AV,Boris Faz,Rocco Neubert,Plussunin,GTX Basic,GTX,Retail,East,United States,Lost,0,2017-04-17,2017-04-19,550,1419.98,4018.0,14.0,0,7.259102053402697,8.2987883944492,Apr,Q2,2017
F5ITRBMX,Boris Faz,Rocco Neubert,Zotware,MG Advanced,MG,Software,East,United States,Won,1,2017-04-17,2017-08-04,3393,4478.47,13809.0,38.0,0,8.407260014839183,9.533148246403337,Apr,Q2,2017
8KFFRJSS,Cecily Lampkin,Dustin Brinkmann,Conecom,MG Special,MG,Technology,Central,United States,Lost,0,2017-04-17,2017-04-19,55,1520.66,1806.0,12.0,0,7.3275571231903545,7.499423290592229,Apr,Q2,2017
38VRB2P1,Corliss Cosme,Cara Losch,Ontomedia,GTX Basic,GTX,Employment,East,United States,Lost,0,2017-04-17,2017-04-18,550,882.12,2769.0,20.0,0,6.783461091710096,7.926602599181384,Apr,Q2,2017
9CGD5QSZ,Corliss Cosme,Cara Losch,Zencorporation,GTX Basic,GTX,Technology,East,China,Lost,0,2017-04-17,2017-04-21,550,40.79,142.0,6.0,0,3.732657076459824,4.962844630259907,Apr,Q2,2017
UPZRAO84,Corliss Cosme,Cara Losch,Iselectrics,GTX Pro,GTX,Technology,East,United States,Won,1,2017-04-17,2017-06-01,4821,527.11,1428.0,6.0,1,6.26930459534122,7.264730177929867,Apr,Q2,2017
BPCWRG9P,Daniell Hammack,Rocco Neubert,Plussunin,GTX Plus Basic,GTX,Retail,East,United States,Won,1,2017-04-17,2017-04-20,1096,1419.98,4018.0,14.0,0,7.259102053402697,8.2987883944492,Apr,Q2,2017
JE5085VJ,Daniell Hammack,Rocco Neubert,Mathtouch,GTX Plus Pro,GTX,Marketing,East,Jordan,Won,1,2017-04-17,2017-06-27,5482,3027.46,9516.0,33.0,0,8.015809518475102,9.160834952072344,Apr,Q2,2017
P5MLWDXX,Daniell Hammack,Rocco Neubert,Vehement Capital Partners,MG Advanced,MG,Finance,East,United States,Won,1,2017-04-17,2017-06-19,3393,646.1,883.0,24.0,1,6.47250084206322,6.784457062637643,Apr,Q2,2017
IJ7AUTVC,Darcel Schlecht,Melvin Marxen,Conecom,GTX Pro,GTX,Technology,Central,United States,Lost,0,2017-04-17,2017-04-18,4821,1520.66,1806.0,12.0,0,7.3275571231903545,7.499423290592229,Apr,Q2,2017
84T104O7,Darcel Schlecht,Melvin Marxen,Warephase,GTX Plus Basic,GTX,Services,Central,United States,Won,1,2017-04-17,2017-04-25,1096,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Apr,Q2,2017
0GXXCA37,Darcel Schlecht,Melvin Marxen,Domzoom,GTX Pro,GTX,Entertainment,Central,United States,Won,1,2017-04-17,2017-05-01,4821,217.87,551.0,19.0,0,5.3884779462559935,6.313548046277095,Apr,Q2,2017
9PCWAYWC,Elease Gluck,Celia Rouche,Green-Plus,MG Advanced,MG,Services,West,United States,Lost,0,2017-04-17,2017-04-18,3393,692.19,1922.0,14.0,0,6.541304131886272,7.56164174558878,Apr,Q2,2017
OJ0C7S3T,Gladys Colclough,Melvin Marxen,Genco Pura Olive Oil Company,GTX Pro,GTX,Retail,Central,Italy,Won,1,2017-04-17,2017-04-24,4821,894.33,1635.0,10.0,0,6.797192365399952,7.400009517162692,Apr,Q2,2017
3VMC6PGJ,Hayden Neloms,Celia Rouche,Faxquote,GTX Plus Basic,GTX,Telecommunications,West,United States,Lost,0,2017-04-17,2017-04-25,1096,1825.82,5595.0,22.0,1,7.510332029356891,8.629807335785372,Apr,Q2,2017
E2MWXGNG,Hayden Neloms,Celia Rouche,Blackzim,MG Advanced,MG,Retail,West,United States,Lost,0,2017-04-17,2017-04-19,3393,497.11,1588.0,8.0,0,6.210820936167614,7.370860166536716,Apr,Q2,2017
QZ2E9TSL,James Ascencio,Summer Sewald,Golddex,MG Advanced,MG,Finance,West,United States,Lost,0,2017-04-17,2017-08-12,3393,52.5,165.0,9.0,0,3.979681653901961,5.111987788356544,Apr,Q2,2017
L3AYCTGW,James Ascencio,Summer Sewald,Goodsilron,GTX Pro,GTX,Marketing,West,United States,Won,1,2017-04-17,2017-04-24,4821,2952.73,5107.0,17.0,0,7.990824057424448,8.53856321715243,Apr,Q2,2017
IZ02GW0R,Kami Bicknell,Summer Sewald,Faxquote,GTX Basic,GTX,Telecommunications,West,United States,Won,1,2017-04-17,2017-04-19,550,1825.82,5595.0,22.0,1,7.510332029356891,8.629807335785372,Apr,Q2,2017
5AI9WG6M,Kary Hendrixson,Summer Sewald,Y-corporation,GTX Plus Pro,GTX,Employment,West,United States,Lost,0,2017-04-17,2017-04-25,5482,2871.35,9561.0,34.0,0,7.962885789038285,9.165552189186048,Apr,Q2,2017
Q1DFFYB5,Kary Hendrixson,Summer Sewald,Y-corporation,GTX Plus Pro,GTX,Employment,West,United States,Lost,0,2017-04-17,2017-04-19,5482,2871.35,9561.0,34.0,0,7.962885789038285,9.165552189186048,Apr,Q2,2017
XWZG5VPL,Kary Hendrixson,Summer Sewald,Scotfind,GTX Pro,GTX,Software,West,United States,Lost,0,2017-04-17,2017-04-18,4821,6354.87,16780.0,21.0,1,8.757134074332273,9.728002573001161,Apr,Q2,2017
30FHAEJZ,Kary Hendrixson,Summer Sewald,Fasehatice,GTX Plus Pro,GTX,Retail,West,United States,Won,1,2017-04-17,2017-04-19,5482,4968.91,7523.0,27.0,0,8.511157010274799,8.925853190420922,Apr,Q2,2017
AZOXWEKL,Lajuana Vencill,Dustin Brinkmann,Conecom,GTX Plus Basic,GTX,Technology,Central,United States,Lost,0,2017-04-17,2017-05-02,1096,1520.66,1806.0,12.0,0,7.3275571231903545,7.499423290592229,Apr,Q2,2017
2NKZR4IM,Lajuana Vencill,Dustin Brinkmann,Isdom,GTX Plus Pro,GTX,Medical,Central,United States,Lost,0,2017-04-17,2017-04-24,5482,3178.24,4540.0,15.0,0,8.064397453499982,8.420902531097951,Apr,Q2,2017
3PPB3Q04,Lajuana Vencill,Dustin Brinkmann,Konmatfix,MG Special,MG,Marketing,Central,United States,Won,1,2017-04-17,2017-06-23,55,375.43,1190.0,32.0,0,5.930732106979362,7.0825485693553,Apr,Q2,2017
610UUEAG,Markita Hansen,Celia Rouche,Plexzap,GTX Basic,GTX,Retail,West,United States,Won,1,2017-04-17,2017-04-24,550,2437.85,4874.0,16.0,0,7.799281895709674,8.491875383431948,Apr,Q2,2017
FIYSM4E1,Marty Freudenburg,Melvin Marxen,dambase,GTX Plus Basic,GTX,Marketing,Central,United States,Won,1,2017-04-17,2017-04-23,1096,2173.98,2928.0,22.0,1,7.684774748078207,7.982416346827733,Apr,Q2,2017
BCUR8B2A,Niesha Huffines,Melvin Marxen,Inity,GTX Basic,GTX,Marketing,Central,United States,Won,1,2017-04-17,2017-06-06,550,2403.58,8801.0,31.0,0,7.785130531114553,9.082734247371036,Apr,Q2,2017
8PGDRAH2,Reed Clapper,Rocco Neubert,Umbrella Corporation,GTX Basic,GTX,Finance,East,United States,Won,1,2017-04-17,2017-04-19,550,2022.14,5113.0,19.0,0,7.6124060389254975,8.539737155851132,Apr,Q2,2017
G1C9IG0T,Rosalina Dieter,Celia Rouche,Lexiqvolax,MG Special,MG,Medical,West,United States,Lost,0,2017-04-17,2017-04-27,55,1618.89,3889.0,13.0,0,7.390113524686469,8.266164436612492,Apr,Q2,2017
G4B4Z525,Versie Hillebrand,Dustin Brinkmann,Isdom,MG Special,MG,Medical,Central,United States,Won,1,2017-04-17,2017-04-23,55,3178.24,4540.0,15.0,0,8.064397453499982,8.420902531097951,Apr,Q2,2017
J9SE3QJD,Violet Mclelland,Cara Losch,Ganjaflex,MG Special,MG,Retail,East,Japan,Lost,0,2017-04-17,2017-04-26,55,5158.71,17479.0,22.0,0,8.548635655345855,9.768812649209526,Apr,Q2,2017
JORFI81C,Violet Mclelland,Cara Losch,Konex,MG Special,MG,Technology,East,United States,Won,1,2017-04-17,2017-04-25,55,7708.38,13756.0,37.0,0,8.950193048278516,9.529303064460995,Apr,Q2,2017
GET2JILL,Wilburn Farren,Cara Losch,The New York Inquirer,MG Advanced,MG,Medical,East,United States,Won,1,2017-04-17,2017-04-23,3393,439.21,792.0,21.0,0,6.0872518857811775,6.675823221634848,Apr,Q2,2017
E3HJPDFZ,Zane Levy,Summer Sewald,Y-corporation,GTX Pro,GTX,Employment,West,United States,Lost,0,2017-04-17,2017-06-24,4821,2871.35,9561.0,34.0,0,7.962885789038285,9.165552189186048,Apr,Q2,2017
Q22714T0,Anna Snelling,Dustin Brinkmann,Betatech,MG Special,MG,Medical,Central,Kenya,Lost,0,2017-04-18,2017-04-24,55,647.18,1185.0,31.0,0,6.474168435556948,7.078341579557671,Apr,Q2,2017
FCGE8U5M,Anna Snelling,Dustin Brinkmann,Betatech,MG Special,MG,Medical,Central,Kenya,Won,1,2017-04-18,2017-04-25,55,647.18,1185.0,31.0,0,6.474168435556948,7.078341579557671,Apr,Q2,2017
ROQBT7TM,Anna Snelling,Dustin Brinkmann,Condax,MG Special,MG,Medical,Central,United States,Won,1,2017-04-18,2017-06-20,55,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Apr,Q2,2017
WLFLY0BD,Anna Snelling,Dustin Brinkmann,Conecom,MG Special,MG,Technology,Central,United States,Won,1,2017-04-18,2017-04-27,55,1520.66,1806.0,12.0,0,7.3275571231903545,7.499423290592229,Apr,Q2,2017
8S649LDO,Boris Faz,Rocco Neubert,Kan-code,GTX Pro,GTX,Software,East,United States,Lost,0,2017-04-18,2017-05-27,4821,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Apr,Q2,2017
JR7SC0S2,Cassey Cress,Rocco Neubert,Gekko & Co,MG Advanced,MG,Retail,East,United States,Won,1,2017-04-18,2017-08-04,3393,2520.83,3502.0,27.0,0,7.832740107432939,8.161375023197486,Apr,Q2,2017
MFGCEDXE,Corliss Cosme,Cara Losch,Yearin,GTX Plus Pro,GTX,Retail,East,United States,Lost,0,2017-04-18,2017-05-04,5482,2261.05,3851.0,12.0,0,7.724026760764218,8.256347772918016,Apr,Q2,2017
Y9Y4TXD9,Corliss Cosme,Cara Losch,Konex,MG Advanced,MG,Technology,East,United States,Won,1,2017-04-18,2017-05-03,3393,7708.38,13756.0,37.0,0,8.950193048278516,9.529303064460995,Apr,Q2,2017
ZKOGIB6R,Donn Cantrell,Rocco Neubert,Xx-zobam,GTX Basic,GTX,Entertainment,East,United States,Lost,0,2017-04-18,2017-04-25,550,3838.39,8274.0,28.0,0,8.253068778796447,9.020994200245264,Apr,Q2,2017
Z353E8FR,Garret Kinder,Cara Losch,Condax,MG Advanced,MG,Medical,East,United States,Lost,0,2017-04-18,2017-04-30,3393,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Apr,Q2,2017
IKJSXBY0,Gladys Colclough,Melvin Marxen,Isdom,GTX Pro,GTX,Medical,Central,United States,Lost,0,2017-04-18,2017-05-04,4821,3178.24,4540.0,15.0,0,8.064397453499982,8.420902531097951,Apr,Q2,2017
5SYJS0HS,Hayden Neloms,Celia Rouche,Goodsilron,GTX Plus Pro,GTX,Marketing,West,United States,Lost,0,2017-04-18,2017-04-23,5482,2952.73,5107.0,17.0,0,7.990824057424448,8.53856321715243,Apr,Q2,2017
UXOQQR39,James Ascencio,Summer Sewald,Golddex,GTX Plus Basic,GTX,Finance,West,United States,Lost,0,2017-04-18,2017-04-20,1096,52.5,165.0,9.0,0,3.979681653901961,5.111987788356544,Apr,Q2,2017
J5DF2ZO1,James Ascencio,Summer Sewald,Kan-code,MG Special,MG,Software,West,United States,Won,1,2017-04-18,2017-04-29,55,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Apr,Q2,2017
HGF361RQ,Kami Bicknell,Summer Sewald,Xx-holding,GTX Plus Pro,GTX,Finance,West,United States,Lost,0,2017-04-18,2017-04-24,5482,7537.24,20293.0,24.0,0,8.927744012004242,9.918080554839028,Apr,Q2,2017
9B8SPYAF,Kami Bicknell,Summer Sewald,Doncon,GTX Basic,GTX,Technology,West,United States,Won,1,2017-04-18,2017-04-24,550,587.72,1501.0,7.0,0,6.377950688618344,7.31455283232408,Apr,Q2,2017
VTLI5HIE,Kary Hendrixson,Summer Sewald,Newex,GTX Basic,GTX,Services,West,Germany,Won,1,2017-04-18,2017-04-26,550,1012.72,3492.0,26.0,0,6.921382011896794,8.158516244806831,Apr,Q2,2017
N60UJ28O,Kary Hendrixson,Summer Sewald,Xx-holding,GTX Plus Basic,GTX,Finance,West,United States,Won,1,2017-04-18,2017-04-22,1096,7537.24,20293.0,24.0,0,8.927744012004242,9.918080554839028,Apr,Q2,2017
R102IPTH,Kary Hendrixson,Summer Sewald,Faxquote,GTX Plus Pro,GTX,Telecommunications,West,United States,Won,1,2017-04-18,2017-04-19,5482,1825.82,5595.0,22.0,1,7.510332029356891,8.629807335785372,Apr,Q2,2017
